0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.3333333333333333,0.0892796753466351,-0.5187713310580204,-0.23192310022967821,-0.4097771026842613,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6666666666666666,-0.870138654041258,0.5563139931740614,-1.0181722112324672,1.0667155458944073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.3588096043287115,1.030716723549488,0.12483383203041747,0.603100046893993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666666,1.1893811295231653,0.013651877133105802,0.7654159013765096,-0.12249572762144344,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.6666666666666667,1.904633074061549,-0.3447098976109215,0.5084461902022145,-0.3704823912660307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.047345282380791345,-0.10921501706484642,-0.09830102592948887,-0.07439279970394833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3333333333333333,0.113290497125465,-0.05460750853242321,0.692154540191926,0.08127361980683437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.3591477849171458,1.075085324232082,0.12517808962816213,0.6302260147912111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-0.6848156915793033,2.969283276450512,0.20080478271835628,6.565147445352526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.3333333333333333,0.9868109570510653,-0.5324232081911263,0.9557292279441417,-0.41868505229861225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3333333333333333,0.13425769360838688,-0.08191126279863481,0.7337715961528022,0.05454977096378154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3333333333333333,-0.4721001014541765,-0.5665529010238908,-0.46946934894532244,-0.41867858346543546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.7666553939803855,0.10921501706484642,0.2859567313203331,-0.06904802993533779,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6666666666666666,0.8430842069665201,1.0136518771331058,0.37289260308040373,0.4378862781312145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.32093337842407843,-0.3856655290102389,0.07468034449533237,-0.3213865152581292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666666,0.12681772066283395,0.14675767918088736,-0.4829952781788305,-0.05982725097504856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.48495096381467706,0.3515358361774744,0.7473473001303869,0.2878423658861916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.4450456543794385,-0.6177474402730375,0.6753734692399599,-0.4765867247918934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6666666666666666,0.3980385525870815,-0.32764505119453924,-0.13213166496865275,-0.3133803622146779,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3333333333333333,0.4677037538045316,-0.3447098976109215,-0.48237126137057806,-0.35855639240174336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.20155563070679744,0.06143344709897611,-0.0829395808203846,-0.030198602355384366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666666,-0.2989516401758539,-0.5460750853242321,-0.9226639445572767,-0.435546528354348,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3333333333333333,0.1061887047683463,1.3651877133105803,0.6780584405922745,1.4709137596455812,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6666666666666666,-0.4690564761582685,0.658703071672355,0.04328646338256715,1.2003347901096715,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3333333333333333,-0.7737571863375042,-0.5767918088737202,-1.0680023173092228,-0.42910023447581414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.08319242475481907,-0.15699658703071673,-0.1552224185985583,-0.1118061880842223,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,-0.35204599256002705,-0.06484641638225255,-0.8613573580951738,-0.12593046274386357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.1613121406831248,-0.09897610921501707,-0.13630733432501901,-0.13471530481904342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3333333333333333,0.4744673655732161,-0.45733788395904434,1.4093748894648892,-0.3101619814171019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.8329387893134934,1.3208191126279865,0.7521189003936186,0.790569107849528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.16638484950963814,-0.4948805460750853,-0.5933717954499746,-0.41611381611953246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3333333333333333,0.17517754480892797,0.4778156996587031,0.8149919795603184,0.6023886722463645,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3333333333333333,0.7000338180588435,-0.05460750853242321,-0.27741844814389766,-0.2323604395317717,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666666,0.534663510314508,0.8225255972696246,0.006000444140971991,0.3230910841765693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666666,1.1941156577612444,-0.3583617747440273,0.7708986370904864,-0.3299380447011523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3333333333333333,-1.2018938112952318,1.3071672354948805,-1.7183352253254245,7.1113443400936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6666666666666666,-0.5417653026716267,0.9761092150170648,-0.14886170907873883,1.6182905202332964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.6885356780520798,-0.5665529010238908,0.19735267669395168,-0.446999606429942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6666666666666667,2.081501521812648,-0.5938566552901023,0.6232771476762607,-0.4690756439668248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,1.019614474129185,-0.447098976109215,0.9991362648065605,-0.3630103672089189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3333333333333333,-0.3178897531281704,0.8430034129692833,-0.1636800783583492,0.959820150522196,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0,-0.5329726073723369,0.17406143344709898,0.8035808513129815,1.09343939473746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,-0.512005410889415,-0.6075085324232082,-1.1177655651814424,-0.468145630703246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.9807237064592492,-0.5733788395904437,0.21456526089896855,-0.454873597606913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6666666666666666,1.8643895840378761,0.8498293515358362,1.5310163041222125,0.345171627131981,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.6777138992221846,0.2525597269624573,1.0533729519042279,0.21064703853037584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666666,0.725059181602976,0.1296928327645051,0.23877794898680538,-0.057594951859743705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3333333333333333,0.26310449780182615,0.6279863481228669,-0.001771256380896229,0.3387168295221335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4673655732160974,1.2696245733788396,0.7193085144679854,1.0064089061631916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3696313831586067,0.8293515358361775,0.5641654058860096,0.6614704425603649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.013527223537369,1.0034129692832765,1.586441839172098,0.7971197469222654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3333333333333333,-0.844436929320257,1.0136518771331058,-1.362298180676798,0.8083237103128296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.1711193777477173,-0.5938566552901023,-0.2944274695146717,-0.4527600453957107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6415285762597227,-0.5460750853242321,0.9955563030034746,-0.4164580648950245,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.17686844775109908,-0.3993174061433447,0.25772617538742565,-0.30154551486989734,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6666666666666666,-0.7132228610077782,0.7337883959044369,-0.6028966420744775,1.298322235867532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.28779168075752454,0.4129692832764505,0.030939684264138866,0.19819045849519049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,-0.6719648292188029,-0.5051194539249146,-1.2392348525730348,-0.40086915306991033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.3333333333333333,-1.2032465336489686,0.40273037542662116,-1.7296896195958331,3.5653954127198464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.6621575921542103,-0.5665529010238908,-1.0741183671429608,-0.4318473848706813,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6807575245180927,-0.2901023890784983,-0.08313093778891151,-0.31624363173357645,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6666666666666666,-0.5742306391613121,-0.6006825938566553,-0.23505556680737877,-0.44318191373807736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.049374365911396684,-0.22184300341296928,-0.1015229915522665,-0.16258150088602266,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.6666666666666667,1.2681772066283394,-0.5494880546075085,-0.15531260588531506,-0.45246012891645465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0,-0.37132228610077783,-0.36860068259385664,1.4452890045161682,0.031166403226110313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.20459925600270545,-0.16723549488054607,-0.5556858957962791,-0.25539412703423814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3333333333333333,0.012850862360500507,-0.41638225255972694,0.4927954172825678,-0.27281737736361555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3333333333333333,0.4433547514372675,0.023890784982935155,0.23660440074921757,-0.05568610551381137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3333333333333333,-0.5911396685830234,1.7986348122866893,-0.8871261534978702,1.5565142853642566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3314169766655394,0.10238907849829351,0.503166189983167,0.09133368850513315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3333333333333333,-0.4037876225904633,1.4436860068259385,-0.33417575923032555,1.5477448250693582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6666666666666666,-0.9408183970240108,2.508532423208191,-1.2052252154437169,3.6143891355987767,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6666666666666666,-0.23063916131214068,1.1604095563139931,0.6742547311764956,1.8550690867644655,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3333333333333333,-0.12850862360500506,1.0034129692832765,0.21221591096569328,1.1168227624751315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6666666666666666,-0.37740953669259386,0.2525597269624573,0.28669776009926123,0.6730442643504003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.19749746364558673,0.10238907849829351,-0.33669421877419026,0.09279003009019844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.3333333333333333,-1.1274940818397023,-0.3856655290102389,-1.4310013465933877,0.14058825966242008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.1274940818397024,-0.24232081911262798,-0.22556866802920034,-0.17861581019185435,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6666666666666666,0.49915454852891444,-0.051194539249146756,2.6058447362783346,0.2763312899467586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3333333333333333,-0.6455867433209334,2.0784982935153584,-0.8136904197171015,2.17067139980074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.5762597226919175,0.10580204778156997,0.8055945798272174,-0.12249572762144344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.4044639837673318,0.10921501706484642,0.6196301975407009,0.09733965695419904,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0,-1.0054108894149476,1.0409556313993173,-1.0712500830767038,2.7956221045551213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3333333333333333,-0.4463983767331755,1.341296928327645,-0.41875235682823514,1.44753039190791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.3333333333333335,1.2999661819411565,-0.5597269624573379,-0.3073260457071797,-0.45988431926498535,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666666,0.4261075414271221,-0.5563139931740614,-0.10029557607692255,-0.44127306739214495,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6666666666666666,0.2052756171795739,-0.27303754266211605,-0.3505077379968501,-0.28220452540683766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6666666666666666,-0.29523165370307747,1.0614334470989761,0.5033115550791332,1.7259038173563774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6666666666666666,-0.8065607034156239,-0.5870307167235495,-0.8499140064874194,-0.4253660145093755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3333333333333333,-0.33378424078457897,-0.4232081911262799,-0.7913756562148353,-0.34526155404843606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3333333333333333,-1.203922894825837,1.310580204778157,-1.7350595623004623,7.119667308845872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6666666666666666,-0.26513358133243153,-0.2525597269624573,-0.8843072109527826,-0.2713857426041663,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3333333333333333,-0.4832600608725059,1.2696245733788396,-0.4919178261788077,1.3773802886948965,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.043963476496449105,0.7303754266211604,-0.09242525694737241,0.5843747167154469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3333333333333333,1.3192424754819074,0.9556313993174061,0.26882405697699263,0.2070984081095414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.5096381467703753,-0.3890784982935154,-0.25295537582280925,-0.36468060776160965,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.602637808589787,-0.39590443686006827,0.4473746519059128,-0.32960555615510284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0689888400405816,-0.5563139931740614,0.302162451268232,-0.44652239484345896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3333333333333333,-0.7257355427798444,-0.47440273037542663,-0.9731989410811978,-0.32960555615510284,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6666666666666666,-0.5688197497463645,-0.3822525597269625,-0.21989560294181457,-0.15398076943876732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.271897193101116,-0.4334470989761092,-0.45467562909420817,-0.3268513353041606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6666666666666666,-0.33209333784240785,-0.040955631399317405,0.4061937680482586,0.2885096592834604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.7707135610415962,-0.5938566552901023,-1.24693177044967,-0.45387145327529843,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3333333333333333,-1.0852215082854244,2.3276450511945392,-0.7926346176380417,11.101520786460743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6666666666666666,1.0449780182617519,-0.14334470989761092,0.6016870825411604,-0.20860083840057997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6666666666666666,-0.291511667230301,0.48464163822525597,0.5131564500376202,0.9731820749437224,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3333333333333333,0.18802840716942848,-0.3890784982935154,0.8410344657278483,-0.2444259876744759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3333333333333333,-0.7199864727764627,1.8907849829351535,-0.9617878128338607,1.985347849874348,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.1613121406831248,-0.5392491467576792,-0.1366066172225103,-0.4231390271057877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.3333333333333333,-1.1521812647954008,1.6313993174061434,-1.3242589453963303,8.375688204469355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.3333333333333333,-1.050050727088265,2.68259385665529,-0.5133975969973243,12.49116092629949,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2309773419005749,-0.18088737201365188,0.34391489548301396,-0.1286024154373864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6666666666666666,0.1697666553939804,1.5563139931740615,1.7339234248899866,2.3717301643968205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666666,0.5519107203246534,-0.49146757679180886,0.04275013628817284,-0.40330937945387485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3333333333333333,-0.14812309773419005,1.4914675767918089,0.1733672758568468,1.5946271040626836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-1.0050727088265135,-0.1945392491467577,-1.0705291526026015,0.37189547597503386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.540750760906324,-0.4334470989761092,0.029858606908620085,-0.37208858354139523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0,-0.24721001014541766,-0.010238907849829351,1.9392496555179732,0.7354696391058847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666666,0.032803517078119716,-0.49829351535836175,-0.5463843878971895,-0.4088226795112952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8207642881298614,0.4948805460750853,1.2803825420367556,0.40037140952628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3333333333333333,0.35948596550558,0.017064846416382253,0.12562558485354777,-0.060140080320986826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.8292188028407169,-0.5870307167235495,0.06420686516935156,-0.4615545598176762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3333333333333333,0.08217788298951641,-0.378839590443686,-0.24132049996277927,-0.3184706191371641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6666666666666666,0.8342915116672303,-0.3515358361774744,0.3629618815949934,-0.32619064589650393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0,-0.8725059181602975,-0.36860068259385664,-0.5442747675489422,0.031166403226110313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
